row,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1904,894,Odyssey Imperial IPA,American Double / Imperial IPA,12.0 oz.,0.084,90,371,Sly Fox Brewing Company,Pottstown,PA
1905,166,Oktoberfest Lager,Märzen / Oktoberfest,12.0 oz. Alumi-Tek,0.06%,25,371,Sly Fox Brewing Company,Pottstown PA,
1906,24,113 IPA,American IPA,12.0 oz.,0.07,113,371,Sly Fox Brewing Company,Pottstown,PA
1907,23,Dunkel Lager,Munich Dunkel Lager,12.0 oz. Alumi-Tek,0.053,21,371,Sly Fox Brewing Company,Pottstown,PA
1908,22,Royal Weisse Ale,Hefeweizen,12.0 OZ.,0.06%,11,371,Sly Fox Brewing Company,Pottstown,PA
1909,21,Pikeland Pils,German Pilsener,12.0 ounce,0.05%,44,371,Sly Fox Brewing Company,Pottstown,PA
1910,20,Phoenix Pale Ale,American Pale Ale (APA),12.0 oz.,0.051,40,371,Sly Fox Brewing Company,Pottstown,PA
1911,2407,Rule G IPA,American IPA,12.0 oz,0.07%,88,115,Smartmouth Brewing Company,Norfolk,VA
1912,2406,Murphy's Law,American Amber / Red Ale,12.0 oz.,0.058,35,115,Smartmouth Brewing Company,Norfolk,VA
1913,2405,Alter Ego,Saison / Farmhouse Ale,12.0 oz,0.062,33,115,Smartmouth Brewing Company,Norfolk,VA
1914,2234,Monarch Pilsner,American Pilsner,12.0 ounce,0.05,,191,Snake River Brewing Company,Jackson,WY
1915,1606,Snow King Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.06,55,191,Snake River Brewing Company,Jackson,WY
1916,617,Zonker Stout,Foreign / Export Stout,12.0 oz.,0.05%,36,191,Snake River Brewing Company,Jackson,WY
1917,407,OB-1 Organic Ale,English Brown Ale,12.0 oz.,0.05,22,191,Snake River Brewing Company,Jackson,WY
1918,406,Snake River Lager,Vienna Lager,12.0 oz,0.05,18,191,Snake River Brewing Company,Jackson,WY
1919,402,Snake River Pale Ale,American Pale Ale (APA),12.0 oz.,0.052,32,191,Snake River Brewing Company,Jackson,WY
1920,393,Pako’s EyePA,American IPA,12.0 oz.,0.068,60,191,Snake River Brewing Company,Jackson,WY
1921,1798,Thanksgiving Ale,Kölsch,12.0 ounce,0.05,,309,Sockeye Brewing Company,Boise,ID
1922,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,12.0 oz. Alumi-Tek,0.092,,309,Sockeye Brewing Company,Boise,ID
1923,1596,Dagger Falls IPA,American IPA,12.0 OZ.,0.063,100,309,Sockeye Brewing Company,Boise,ID
1924,1595,Dagger Falls IPA,American IPA,12.0 oz,0.063,100,309,Sockeye Brewing Company,Boise,ID
1925,1482,Socktoberfest,Märzen / Oktoberfest,16.0 oz,0.06%,,309,Sockeye Brewing Company,Boise,ID
1926,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,12.0 oz,0.079,,309,Sockeye Brewing Company,Boise ID,
1927,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12.0 OZ.,0.099,,309,Sockeye Brewing Company,Boise,ID
1928,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0 oz.,0.06%,,309,Sockeye Brewing Company,Boise,ID
1929,1298,Sockeye Belgian Style Summer Ale,Witbier,16.0 oz,0.05,,309,Sockeye Brewing Company,Boise,ID
1930,1181,Sockeye Maibock,Maibock / Helles Bock,12.0 oz,0.064,,309,Sockeye Brewing Company,Boise,ID
1931,1160,Old Devil's Tooth,American Barleywine,12.0 OZ.,0.10%,100,309,Sockeye Brewing Company,Boise,ID
1932,1152,Galena Golden,American Blonde Ale,12.0 oz. Alumi-Tek,0.04%,,309,Sockeye Brewing Company,Boise ID,
1933,1151,Hell-Diver Pale Ale,American Pale Ale (APA),12.0 oz.,0.05%,32,309,Sockeye Brewing Company,Boise,ID
1934,1150,Woolybugger Wheat,American Pale Wheat Ale,12.0 oz.,0.046,12,309,Sockeye Brewing Company,Boise,ID
1935,1076,Power House Porter,American Porter,12.0 OZ.,0.06%,,309,Sockeye Brewing Company,Boise,ID
1936,995,Winterfest,American Strong Ale,16.0 oz.,0.084,90,309,Sockeye Brewing Company,Boise,ID
1937,879,Dagger Falls IPA,American IPA,12.0 ounce,0.063,100,309,Sockeye Brewing Company,Boise,ID
1938,1972,LuckenBock,Bock,16.0 ounce,0.07,18,257,South Austin Brewery,South Austin,TX
1939,1971,Texas Pale Ale (TPA),American IPA,16.0 oz. Alumi-Tek,0.055,40,257,South Austin Brewery,South Austin,TX
1940,1970,6 String Saison,Saison / Farmhouse Ale,16.0 oz.,0.08,,257,South Austin Brewery,South Austin,TX
1941,1969,Kol' Beer,Kölsch,16.0 oz.,0.05%,22,257,South Austin Brewery,South Austin,TX
1942,2024,Montauk Light,Light Lager,12.0 oz.,0.04%,,249,Southampton Publick House,Southampton,NY
1943,1283,Na Zdraví Pilsner,Czech Pilsener,16.0 oz.,0.048,32,436,Southern Oregon Brewing Company,Medford,OR
1944,1282,Nice Rack IPA,American IPA,16.0 ounce,0.055,65,436,Southern Oregon Brewing Company,Medford,OR
1945,2362,2014 IPA Cicada Series,American IPA,16.0 oz,0.075,72,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1946,2346,Sinister Minister Black IPA,American IPA,16.0 oz.,0.077,65,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1947,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),12.0 oz,0.05%,45,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1948,2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.058,60,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1949,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0 OZ.,0.05,20,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1950,1745,Mississippi Fire Ant,American Amber / Red Ale,16.0 oz,0.08,80,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1951,1120,Hipster Breakfast,Oatmeal Stout,16.0 oz,0.06%,40,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1952,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0 oz. Alumi-Tek,0.05%,20,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1953,1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16.0 ounce,0.058,60,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1954,2387,Pine Belt Pale Ale,American Pale Ale (APA),12.0 oz,0.065,45,118,Southern Star Brewing Company,Conroe,TX
1955,2267,Walloon,Saison / Farmhouse Ale,12.0 ounce,0.055,,118,Southern Star Brewing Company,Conroe TX,
1956,1740,Le Mort Vivant,Bière de Garde,12.0 oz.,0.069,23,118,Southern Star Brewing Company,Conroe,TX
1957,1728,Red Cockaded Ale,American Double / Imperial IPA,12.0 oz.,0.085,110,118,Southern Star Brewing Company,Conroe,TX
1958,1497,Valkyrie Double IPA,American Double / Imperial IPA,12.0 ounce,0.092,100,118,Southern Star Brewing Company,Conroe,TX
1959,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,12.0 oz.,0.09%,110,118,Southern Star Brewing Company,Conroe,TX
1960,1010,Old Potentate,Old Ale,12.0 oz,0.072,40,118,Southern Star Brewing Company,Conroe,TX
1961,856,Bombshell Blonde,American Blonde Ale,16.0 oz.,0.05,20,118,Southern Star Brewing Company,Conroe,TX
1962,853,PRO-AM (2012) (2012),American Double / Imperial IPA,12.0 oz,0.099,100,118,Southern Star Brewing Company,Conroe,TX
1963,691,Walloon (2014),Saison / Farmhouse Ale,12.0 ounce,0.055,,118,Southern Star Brewing Company,Conroe,TX
1964,555,Le Mort Vivant (2011),Bière de Garde,12.0 oz,0.069,23,118,Southern Star Brewing Company,Conroe,TX
1965,46,Buried Hatchet Stout,Foreign / Export Stout,12.0 oz,0.083,50,118,Southern Star Brewing Company,Conroe,TX
1966,45,Pine Belt Pale Ale,American Pale Ale (APA),16.0 ounce,0.065,45,118,Southern Star Brewing Company,Conroe,TX
1967,44,Bombshell Blonde,American Blonde Ale,12.0 oz.,0.05,20,118,Southern Star Brewing Company,Conroe,TX
1968,2486,Baby Daddy Session IPA,American IPA,12.0 oz.,0.047,35,78,Speakasy Ales & Lagers,San Francisco,CA
1969,763,Hopluia (2004),English India Pale Ale (IPA),16.0 oz,,,508,Spilker Ales,Cortland,NE
1970,2271,Ball & Chain (2014),American Pale Ale (APA),16.0 oz,0.058,,175,Spiteful Brewing Company,Chicago,IL
1971,2206,Bitter Biker Double IPA,American Double / Imperial IPA,16.0 oz.,0.096,,175,Spiteful Brewing Company,Chicago,IL
1972,2136,God Damn Pigeon Porter,American Porter,16.0 OZ.,0.082,,175,Spiteful Brewing Company,Chicago,IL
1973,2135,Working for the Weekend,American Double / Imperial IPA,16.0 oz,0.08%,,175,Spiteful Brewing Company,Chicago,IL
1974,2134,Angry Adam,American Amber / Red Ale,16.0 oz.,0.06,,175,Spiteful Brewing Company,Chicago,IL
1975,2109,Freedom Fries,American Stout,16.0 oz.,0.055,,175,Spiteful Brewing Company,Chicago,IL
1976,1821,Bitter Biker Double IPA,American Double / Imperial IPA,12.0 oz,0.10%,,175,Spiteful Brewing Company,Chicago,IL
1977,1820,Ghost Bike Pale Ale,American Pale Ale (APA),16.0 OZ.,0.073,,175,Spiteful Brewing Company,Chicago,IL
1978,1819,Spiteful IPA,American IPA,12.0 oz.,0.06%,,175,Spiteful Brewing Company,Chicago,IL
1979,1634,Alley Time,American Pale Ale (APA),12.0 oz.,0.06,,175,Spiteful Brewing Company,Chicago IL,
1980,1633,Fat Badger,Irish Red Ale,12.0 oz,0.058,,175,Spiteful Brewing Company,Chicago,IL
1981,1632,In the Weeds,American Pale Wheat Ale,12.0 oz.,0.055,,175,Spiteful Brewing Company,Chicago,IL
1982,855,Special Amber,Vienna Lager,12.0 ounce,0.05,22,498,Sprecher Brewing Company,Glendale,WI
1983,445,Special Amber,Vienna Lager,12.0 ounce,0.05%,22,498,Sprecher Brewing Company,Glendale,WI
1984,1587,Seven Gates Pale Ale,American Pale Ale (APA),12.0 oz,0.056,,372,Spring House Brewing Company,Conestoga,PA
1985,2242,Gunga Din,Cider,16.0 oz,0.052,,186,St. Julian Winery,Paw Paw,MI
1986,1544,Starr Pils,German Pilsener,12.0 oz,0.042,20,383,Starr Hill Brewery,Crozet,VA
1987,1205,Northern Lights India Pale Ale,American IPA,16.0 ounce,0.065,52,383,Starr Hill Brewery,Crozet,VA
1988,369,Festie,Märzen / Oktoberfest,12.0 oz,0.05%,12,383,Starr Hill Brewery,Crozet,VA
1989,368,Northern Lights India Pale Ale,American IPA,12.0 ounce,0.07%,52,383,Starr Hill Brewery,Crozet,VA
1990,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12.0 oz.,0.065,65,119,Steamworks Brewing Company,Durango,CO
1991,92,Colorado Kölsch,Kölsch,12.0 oz,0.05%,17,119,Steamworks Brewing Company,Durango,CO
1992,91,Steam Engine Lager,American Amber / Red Lager,12.0 oz,0.057,25,119,Steamworks Brewing Company,Durango,CO
1993,90,Third Eye Pale Ale,American IPA,12.0 oz. Alumi-Tek,0.065,65,119,Steamworks Brewing Company,Durango,CO
1994,2366,Point Special (Current),American Adjunct Lager,12.0 oz.,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1995,2365,Point Special,American Adjunct Lager,12.0 oz. Alumi-Tek,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1996,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0 oz,0.054,33,131,Stevens Point Brewery,Stevens Point,WI
1997,2228,Point Special,American Adjunct Lager,12.0 ounce,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
1998,2151,Onyx Black Ale,American Black Ale,12.0 oz.,0.05%,9,131,Stevens Point Brewery,Stevens Point,WI
1999,2150,Beyond The Pale IPA,American IPA,12.0 oz. Alumi-Tek,0.063,64,131,Stevens Point Brewery,Stevens Point,WI
2000,2122,Point Special (2013),American Adjunct Lager,12.0 oz,0.05%,9,131,Stevens Point Brewery,Stevens Point,WI
2001,2121,Point Special (2012),American Adjunct Lager,12.0 oz,0.05%,9,131,Stevens Point Brewery,Stevens Point,WI
2002,2115,Point Special Lager,American Adjunct Lager,16.0 oz.,0.05%,9,131,Stevens Point Brewery,Stevens Point,WI
2003,1450,St. Benedict's Winter Ale,Winter Warmer,12.0 oz.,0.062,,131,Stevens Point Brewery,Stevens Point,WI
2004,1357,Point Oktoberfest,Märzen / Oktoberfest,16.0 ounce,0.057,15,131,Stevens Point Brewery,Stevens Point,WI
2005,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0 oz,0.05%,7,131,Stevens Point Brewery,Stevens Point,WI
2006,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0 oz. Alumi-Tek,0.05,7,131,Stevens Point Brewery,Stevens Point,WI
2007,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0 oz. Alumi-Tek,0.05%,7,131,Stevens Point Brewery,Stevens Point,WI
2008,684,Drop Dead Blonde,American Blonde Ale,12.0 oz,0.035,,131,Stevens Point Brewery,Stevens Point,WI
2009,650,Three Kings Ale,Kölsch,12.0 oz.,0.049,13,131,Stevens Point Brewery,Stevens Point,WI
2010,456,Point Oktoberfest,Märzen / Oktoberfest,12.0 ounce,0.06%,15,131,Stevens Point Brewery,Stevens Point,WI
2011,357,2012 Black Ale,American Brown Ale,12.0 oz,0.054,32,131,Stevens Point Brewery,Stevens Point,WI
2012,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0 oz,0.05%,7,131,Stevens Point Brewery,Stevens Point,WI
2013,140,Point Cascade Pale Ale,American Pale Ale (APA),12.0 ounce,0.054,33,131,Stevens Point Brewery,Stevens Point,WI
2014,139,Point Amber Classic,American Amber / Red Lager,12.0 oz.,0.047,14,131,Stevens Point Brewery,Stevens Point,WI
2015,138,Point Special Lager,American Adjunct Lager,12.0 oz,0.047,9,131,Stevens Point Brewery,Stevens Point,WI
2016,953,Wisco Disco,American Amber / Red Ale,16.0 ounce,0.05%,31,486,Stillmank Beer Company,Green Bay,WI
2017,1983,Brontide,American Black Ale,12.0 OZ.,0.05,,255,Stillwater Artisanal Ales,Baltimore,MD
2018,1631,Brontide,American Black Ale,12.0 oz.,0.05,,255,Stillwater Artisanal Ales,Baltimore,MD
2019,1344,Classique,Saison / Farmhouse Ale,12.0 ounce,0.045,,255,Stillwater Artisanal Ales,Baltimore MD,
2020,922,Sunsplash Golden Ale (2004),American Blonde Ale,12.0 oz,0.045,,492,Stone Coast Brewing Company,Portland,ME
2021,1410,Sand Island Lighthouse,Kölsch,12.0 oz.,0.051,25,412,Straight to Ale,Huntsville,AL
2022,925,Lily Flagg Milk Stout,Milk / Sweet Stout,12.0 oz.,0.05,30,412,Straight to Ale,Huntsville,AL
2023,637,Monkeynaut IPA,American IPA,12.0 oz.,0.07%,70,412,Straight to Ale,Huntsville,AL
2024,2369,Straub Beer (Current),American Adjunct Lager,12.0 oz,0.05,,129,Straub Brewery,St Mary's,PA
2025,2233,American Lager,American Adjunct Lager,12.0 oz.,0.041,8,129,Straub Brewery,St Mary's,PA
2026,2232,American Amber,American Amber / Red Lager,12.0 oz.,0.041,8,129,Straub Brewery,St Mary's,PA
2027,2231,American Light,Light Lager,12.0 oz.,0.032,13,129,Straub Brewery,St Mary's,PA
2028,2352,Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.053,49,138,Summit Brewing Company,St Paul,MN
2029,2549,Make It So,Extra Special / Strong Bitter (ESB),12.0 ounce,0.053,40,58,Summit Brewing Company,St. Paul,MN
2030,2473,Hopvale Organic Ale,American Pale Ale (APA),16.0 ounce,0.05%,55,58,Summit Brewing Company,St. Paul MN,
2031,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0 oz.,0.08%,100,58,Summit Brewing Company,St. Paul,MN
2032,2605,Tip Off,Altbier,16.0 ounce,0.052,29,25,Sun King Brewing Company,Indianapolis,IN
2033,2215,Java Mac,Scottish Ale,16.0 ounce,0.054,,25,Sun King Brewing Company,Indianapolis,IN
2034,2164,Cowbell,American Porter,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2035,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0 ounce,0.06%,20,25,Sun King Brewing Company,Indianapolis,IN
2036,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0 oz.,0.083,23,25,Sun King Brewing Company,Indianapolis,IN
2037,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0 ounce,0.10%,36,25,Sun King Brewing Company,Indianapolis,IN
2038,2082,Whip Fight,Scotch Ale / Wee Heavy,16.0 oz,0.09,30,25,Sun King Brewing Company,Indianapolis,IN
2039,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16.0 ounce,0.05%,23,25,Sun King Brewing Company,Indianapolis,IN
2040,2001,Fistful Of Hops Red,American IPA,16.0 oz. Alumi-Tek,0.064,75,25,Sun King Brewing Company,Indianapolis,IN
2041,2000,Fistful of Hops Orange,American IPA,16.0 oz,0.063,75,25,Sun King Brewing Company,Indianapolis IN,
2042,1999,Fistful Of Hops Blue,American IPA,16.0 oz.,0.064,75,25,Sun King Brewing Company,Indianapolis IN,
2043,1996,Fistful of Hops Green,American IPA,16.0 oz,0.064,75,25,Sun King Brewing Company,Indianapolis,IN
2044,1948,30 Min Coma,Belgian IPA,16.0 ounce,,,25,Sun King Brewing Company,Indianapolis IN,
2045,1656,Wee Muckle,Scotch Ale / Wee Heavy,16.0 ounce,0.09,30,25,Sun King Brewing Company,Indianapolis,IN
2046,1599,Royal Brat,Extra Special / Strong Bitter (ESB),16.0 oz. Silo Can,0.07%,55,25,Sun King Brewing Company,Indianapolis,IN
2047,1420,Grapefruit Jungle (GFJ),American IPA,16.0 oz,0.075,77,25,Sun King Brewing Company,Indianapolis,IN
2048,1389,Osiris Pale Ale,American Pale Ale (APA),16.0 ounce,0.06%,50,25,Sun King Brewing Company,Indianapolis,IN
2049,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16.0 oz.,0.099,75,25,Sun King Brewing Company,Indianapolis,IN
2050,1366,Stupid Sexy Flanders,Flanders Oud Bruin,16.0 oz.,0.063,23,25,Sun King Brewing Company,Indianapolis,IN
2051,1347,Bourbon Barrel Cowbell,American Porter,16.0 OZ.,,,25,Sun King Brewing Company,Indianapolis,IN
2052,1314,Popcorn Pilsner,German Pilsener,16.0 ounce,0.054,,25,Sun King Brewing Company,Indianapolis,IN
2053,1128,Ring of Dingle,Irish Dry Stout,16.0 oz.,0.07%,27,25,Sun King Brewing Company,Indianapolis,IN
2054,1127,Bourbon Barrel Wee Mac,Scottish Ale,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2055,1049,Bourbon Barrel Johan,English Barleywine,16.0 oz,0.10%,60,25,Sun King Brewing Company,Indianapolis,IN
2056,934,The Deuce,American Brown Ale,16.0 oz,0.07%,,25,Sun King Brewing Company,Indianapolis,IN
2057,923,The Velvet Fog,Quadrupel (Quad),16.0 ounce,0.09,24,25,Sun King Brewing Company,Indianapolis,IN
2058,874,Sun King Oktoberfest,Märzen / Oktoberfest,16.0 oz. Alumi-Tek,0.055,23,25,Sun King Brewing Company,Indianapolis,IN
2059,739,Indianapolis Indians Lager,Dortmunder / Export Lager,16.0 oz,0.052,24,25,Sun King Brewing Company,Indianapolis,IN
2060,698,Indians Victory Lager (2012),Dortmunder / Export Lager,16.0 oz,0.052,24,25,Sun King Brewing Company,Indianapolis IN,
2061,660,Chaka,Belgian Strong Pale Ale,16.0 oz,0.08,,25,Sun King Brewing Company,Indianapolis,IN
2062,651,Isis,American Double / Imperial IPA,16.0 oz.,0.09%,91,25,Sun King Brewing Company,Indianapolis,IN
2063,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,16.0 oz,0.09%,30,25,Sun King Brewing Company,Indianapolis,IN
2064,532,Grapefruit Jungle (GFJ) (2011),American IPA,16.0 oz.,0.075,77,25,Sun King Brewing Company,Indianapolis,IN
2065,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16.0 ounce,0.055,23,25,Sun King Brewing Company,Indianapolis,IN
2066,394,Johan the Barleywine,English Barleywine,16.0 oz,0.10%,60,25,Sun King Brewing Company,Indianapolis,IN
2067,213,Wee Mac Scottish-Style Ale,Scottish Ale,16.0 oz.,0.054,23,25,Sun King Brewing Company,Indianapolis,IN
2068,55,Sunlight Cream Ale,Cream Ale,16.0 oz,0.053,20,25,Sun King Brewing Company,Indianapolis,IN
2069,54,Osiris Pale Ale (2010),American Pale Ale (APA),16.0 oz. Alumi-Tek,0.06%,50,25,Sun King Brewing Company,Indianapolis,IN
2070,1207,Dam Lager,American Amber / Red Lager,12.0 OZ.,0.045,,455,Sunken City Brewing Company,Hardy,VA
2071,1206,Red Clay IPA,American IPA,12.0 ounce,0.07,,455,Sunken City Brewing Company,Hardy,VA
2072,2543,Todd the Axe Man,American IPA,16.0 oz.,0.07%,,61,Surly Brewing Company,Brooklyn Center,MN
2073,2409,Doomtree,Extra Special / Strong Bitter (ESB),16.0 oz.,0.057,,61,Surly Brewing Company,Brooklyn Center MN,
2074,1739,BLAKKR,American Black Ale,16.0 oz,0.10%,85,61,Surly Brewing Company,Brooklyn Center,MN
2075,1112,Overrated! West Coast Style IPA,American IPA,16.0 ounce,0.07%,69,61,Surly Brewing Company,Brooklyn Center,MN
2076,329,WET,American IPA,16.0 ounce,0.075,90,61,Surly Brewing Company,Brooklyn Center,MN
2077,19,Bitter Brewer,English Bitter,16.0 ounce,0.04,37,61,Surly Brewing Company,Brooklyn Center,MN
2078,18,SurlyFest,Rye Beer,16.0 oz,0.055,34,61,Surly Brewing Company,Brooklyn Center,MN
2079,17,Coffee Bender,American Brown Ale,16.0 oz,0.051,45,61,Surly Brewing Company,Brooklyn Center,MN
2080,16,Bender,American Brown Ale,16.0 oz.,0.051,45,61,Surly Brewing Company,Brooklyn Center,MN
2081,15,Abrasive Ale,American Double / Imperial IPA,16.0 OZ.,0.10%,120,61,Surly Brewing Company,Brooklyn Center,MN
2082,14,Hell,Keller Bier / Zwickel Bier,16.0 oz.,0.05%,20,61,Surly Brewing Company,Brooklyn Center,MN
2083,13,CynicAle,Saison / Farmhouse Ale,16.0 oz.,0.067,33,61,Surly Brewing Company,Brooklyn Center,MN
2084,12,Furious,American IPA,16.0 oz. Alumi-Tek,0.062,99,61,Surly Brewing Company,Brooklyn Center,MN
2085,1242,Big Nose,American IPA,12.0 oz,0.073,50,447,Swamp Head Brewery,Gainesville,FL
2086,1241,Cotton Mouth,Witbier,12.0 oz.,0.05%,10,447,Swamp Head Brewery,Gainesville,FL
2087,1240,Stump Knocker Pale Ale,American Pale Ale (APA),12.0 OZ.,0.056,35,447,Swamp Head Brewery,Gainesville,FL
2088,1239,Midnight Oil,Oatmeal Stout,12.0 OZ.,0.05,38,447,Swamp Head Brewery,Gainesville,FL
2089,1238,Wild Night,Cream Ale,12.0 oz,0.06%,18,447,Swamp Head Brewery,Gainesville,FL
2090,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0 OZ.,0.045,,381,Swashbuckler Brewing Company,Manheim,PA
2091,2568,Take Two Pils,German Pilsener,12.0 oz.,0.055,35,49,SweetWater Brewing Company,Atlanta,GA
2092,2551,Waterkeeper,Hefeweizen,12.0 oz.,0.06%,,49,SweetWater Brewing Company,Atlanta,GA
2093,1710,SweetWater IPA,American IPA,12.0 oz.,0.06%,,49,SweetWater Brewing Company,Atlanta,GA
2094,1709,420 Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.054,,49,SweetWater Brewing Company,Atlanta,GA
2095,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12.0 ounce,0.08,95,449,TailGate Beer,San Diego,CA
2096,1164,TailGate Saison,Saison / Farmhouse Ale,12.0 oz.,0.05%,,449,TailGate Beer,San Diego,CA
2097,663,TailGate IPA,American IPA,24.0 oz.,0.05,44,449,TailGate Beer,San Diego,CA
2098,662,TailGate IPA,American IPA,12.0 oz. Silo Can,0.05,44,449,TailGate Beer,San Diego,CA
2099,623,TailGate Hefeweizen,Hefeweizen,24.0 oz.,0.05%,28,449,TailGate Beer,San Diego,CA
2100,622,Blacktop Blonde,American Blonde Ale,24.0 oz.,0.05%,19,449,TailGate Beer,San Diego,CA
2101,362,Blacktop Blonde,American Blonde Ale,12.0 oz,0.05,19,449,TailGate Beer,San Diego,CA
2102,361,TailGate Hefeweizen,Hefeweizen,12.0 ounce,0.05%,28,449,TailGate Beer,San Diego,CA
2103,2575,Wooden Rooster,Tripel,16.9 OZ.,0.085,34,45,Tallgrass Brewing Company,Manhattan,KS
2104,2555,Ginger Peach Saison,Saison / Farmhouse Ale,16.0 oz.,0.05%,20,45,Tallgrass Brewing Company,Manhattan,KS
2105,1736,Zombie Monkie,American Porter,16.0 oz.,0.062,35,45,Tallgrass Brewing Company,Manhattan,KS
2106,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0 OZ.,0.06%,20,45,Tallgrass Brewing Company,Manhattan,KS
2107,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0 oz,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2108,1017,Ethos IPA,American IPA,16.0 oz,0.07%,110,45,Tallgrass Brewing Company,Manhattan,KS
2109,1009,Tallgrass Pub Ale,American Brown Ale,16.0 oz,0.04%,12,45,Tallgrass Brewing Company,Manhattan,KS
2110,912,Oasis,Extra Special / Strong Bitter (ESB),16.0 ounce,0.072,93,45,Tallgrass Brewing Company,Manhattan,KS
2111,765,Buffalo Sweat,Milk / Sweet Stout,16.0 oz.,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2112,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0 ounce,0.05%,20,45,Tallgrass Brewing Company,Manhattan KS,
2113,595,8-Bit Pale Ale,American Pale Ale (APA),16.0 oz.,0.052,,45,Tallgrass Brewing Company,Manhattan,KS
2114,537,Velvet Rooster,Tripel,16.0 OZ.,0.085,,45,Tallgrass Brewing Company,Manhattan,KS
2115,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0 ounce,0.05,20,45,Tallgrass Brewing Company,Manhattan,KS
2116,105,Köld Lager (2010),German Pilsener,16.0 oz,0.05,16,45,Tallgrass Brewing Company,Manhattan,KS
2117,104,Oasis (2010),American Double / Imperial IPA,16.0 oz.,0.07%,93,45,Tallgrass Brewing Company,Manhattan,KS
2118,103,Tallgrass Ale,American Brown Ale,16.0 oz.,0.044,22,45,Tallgrass Brewing Company,Manhattan,KS
2119,102,Buffalo Sweat (2010),Milk / Sweet Stout,16.0 oz,0.05%,20,45,Tallgrass Brewing Company,Manhattan,KS
2120,101,Tallgrass IPA,American IPA,16.0 oz,0.063,60,45,Tallgrass Brewing Company,Manhattan,KS
2121,1433,Hat Trick Hop IPA,American IPA,16.0 oz. Alumi-Tek,0.068,,409,Tamarack Brewing Company,Lakeside,MT
2122,1432,Yard Sale Amber Ale,American Amber / Red Ale,16.0 oz.,0.06%,,409,Tamarack Brewing Company,Lakeside,MT
2123,936,Loafin Bräu,Altbier,16.0 oz.,0.055,,490,Tampa Bay Brewing Company,Tampa,FL
2124,544,Old Elephant Foot IPA,American IPA,16.0 oz. Alumi-Tek,0.07%,80,490,Tampa Bay Brewing Company,Tampa,FL
2125,2640,Peck's Porter,American Porter,16.0 oz.,0.065,35,7,Tapistry Brewing,Bridgman,MI
2126,2448,Reactor,American IPA,16.0 oz.,0.07%,,7,Tapistry Brewing,Bridgman,MI
